,Country Name,Country Code,Indicator Name,2000
138763,Italy,ITA,Net acquisition of financial assets (% of GDP),
138764,Italy,ITA,Net acquisition of financial assets (current LCU),
138765,Italy,ITA,Net barter terms of trade index (2000 = 100),100.0
138766,Italy,ITA,"Net bilateral aid flows from DAC donors, Australia (current US$)",
138767,Italy,ITA,"Net bilateral aid flows from DAC donors, Austria (current US$)",
138768,Italy,ITA,"Net bilateral aid flows from DAC donors, Belgium (current US$)",
138769,Italy,ITA,"Net bilateral aid flows from DAC donors, Canada (current US$)",
138770,Italy,ITA,"Net bilateral aid flows from DAC donors, Czech Republic (current US$)",
138771,Italy,ITA,"Net bilateral aid flows from DAC donors, Denmark (current US$)",
138772,Italy,ITA,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",
138773,Italy,ITA,"Net bilateral aid flows from DAC donors, Finland (current US$)",
138774,Italy,ITA,"Net bilateral aid flows from DAC donors, France (current US$)",
138775,Italy,ITA,"Net bilateral aid flows from DAC donors, Germany (current US$)",
138776,Italy,ITA,"Net bilateral aid flows from DAC donors, Greece (current US$)",
138777,Italy,ITA,"Net bilateral aid flows from DAC donors, Hungary (current US$)",
138778,Italy,ITA,"Net bilateral aid flows from DAC donors, Iceland (current US$)",
138779,Italy,ITA,"Net bilateral aid flows from DAC donors, Ireland (current US$)",
138780,Italy,ITA,"Net bilateral aid flows from DAC donors, Italy (current US$)",
138781,Italy,ITA,"Net bilateral aid flows from DAC donors, Japan (current US$)",
138782,Italy,ITA,"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",
138783,Italy,ITA,"Net bilateral aid flows from DAC donors, Luxembourg (current US$)",
138784,Italy,ITA,"Net bilateral aid flows from DAC donors, Netherlands (current US$)",
138785,Italy,ITA,"Net bilateral aid flows from DAC donors, New Zealand (current US$)",
138786,Italy,ITA,"Net bilateral aid flows from DAC donors, Norway (current US$)",
138787,Italy,ITA,"Net bilateral aid flows from DAC donors, Poland (current US$)",
138788,Italy,ITA,"Net bilateral aid flows from DAC donors, Portugal (current US$)",
138789,Italy,ITA,"Net bilateral aid flows from DAC donors, Slovak Republic (current US$)",
138790,Italy,ITA,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",
138791,Italy,ITA,"Net bilateral aid flows from DAC donors, Spain (current US$)",
138792,Italy,ITA,"Net bilateral aid flows from DAC donors, Sweden (current US$)",
138793,Italy,ITA,"Net bilateral aid flows from DAC donors, Switzerland (current US$)",
138794,Italy,ITA,"Net bilateral aid flows from DAC donors, Total (current US$)",
138795,Italy,ITA,"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",
138796,Italy,ITA,"Net bilateral aid flows from DAC donors, United States (current US$)",
138797,Italy,ITA,"Net capital account (BoP, current US$)",2878053076.0
138798,Italy,ITA,Net domestic credit (current LCU),
138799,Italy,ITA,"Net errors and omissions (BoP, current US$)",-1498272413.0
138800,Italy,ITA,"Net financial account (BoP, current US$)",-1725929944.0
138801,Italy,ITA,"Net financial flows, bilateral (NFL, current US$)",
138802,Italy,ITA,"Net financial flows, IBRD (NFL, current US$)",
138803,Italy,ITA,"Net financial flows, IDA (NFL, current US$)",
138804,Italy,ITA,"Net financial flows, IMF concessional (NFL, current US$)",
138805,Italy,ITA,"Net financial flows, IMF nonconcessional (NFL, current US$)",
138806,Italy,ITA,"Net financial flows, multilateral (NFL, current US$)",
138807,Italy,ITA,"Net financial flows, others (NFL, current US$)",
138808,Italy,ITA,"Net financial flows, RDB concessional (NFL, current US$)",
138809,Italy,ITA,"Net financial flows, RDB nonconcessional (NFL, current US$)",
138810,Italy,ITA,"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)",
138811,Italy,ITA,Net foreign assets (current LCU),
138812,Italy,ITA,"Net incurrence of liabilities, total (% of GDP)",
138813,Italy,ITA,"Net incurrence of liabilities, total (current LCU)",
138814,Italy,ITA,Net intake rate in grade 1 (% of official school-age population),
138815,Italy,ITA,"Net intake rate in grade 1, female (% of official school-age population)",
138816,Italy,ITA,"Net intake rate in grade 1, male (% of official school-age population)",
138817,Italy,ITA,Net investment in nonfinancial assets (% of GDP),-0.020186697
138818,Italy,ITA,Net investment in nonfinancial assets (current LCU),-250620452.4
138819,Italy,ITA,Net lending (+) / net borrowing (-) (% of GDP),-2.196996906
138820,Italy,ITA,Net lending (+) / net borrowing (-) (current LCU),-27276000000.0
138821,Italy,ITA,Net migration,
138822,Italy,ITA,Net ODA provided to the least developed countries (% of GNI),0.022267901
138823,Italy,ITA,"Net ODA provided, to the least developed countries (current US$)",239220000.0
138824,Italy,ITA,"Net ODA provided, total (% of GNI)",0.128
138825,Italy,ITA,"Net ODA provided, total (constant 2015 US$)",2197796000.0
138826,Italy,ITA,"Net ODA provided, total (current US$)",1376260000.0
138827,Italy,ITA,Net ODA received (% of central government expense),
138828,Italy,ITA,Net ODA received (% of GNI),
138829,Italy,ITA,Net ODA received (% of gross capital formation),
138830,Italy,ITA,"Net ODA received (% of imports of goods, services and primary income)",
138831,Italy,ITA,Net ODA received per capita (current US$),
138832,Italy,ITA,Net official aid received (constant 2015 US$),
138833,Italy,ITA,Net official aid received (current US$),
138834,Italy,ITA,Net official development assistance and official aid received (constant 2015 US$),
138835,Italy,ITA,Net official development assistance and official aid received (current US$),
138836,Italy,ITA,Net official development assistance received (constant 2015 US$),
138837,Italy,ITA,Net official development assistance received (current US$),
138838,Italy,ITA,"Net official flows from UN agencies, FAO (current US$)",
138839,Italy,ITA,"Net official flows from UN agencies, IAEA (current US$)",
138840,Italy,ITA,"Net official flows from UN agencies, IFAD (current US$)",
138841,Italy,ITA,"Net official flows from UN agencies, ILO (current US$)",
138842,Italy,ITA,"Net official flows from UN agencies, UNAIDS (current US$)",
138843,Italy,ITA,"Net official flows from UN agencies, UNDP (current US$)",
138844,Italy,ITA,"Net official flows from UN agencies, UNECE (current US$)",
138845,Italy,ITA,"Net official flows from UN agencies, UNEP (current US$)",
138846,Italy,ITA,"Net official flows from UN agencies, UNFPA (current US$)",
138847,Italy,ITA,"Net official flows from UN agencies, UNHCR (current US$)",
138848,Italy,ITA,"Net official flows from UN agencies, UNICEF (current US$)",
138849,Italy,ITA,"Net official flows from UN agencies, UNPBF (current US$)",
138850,Italy,ITA,"Net official flows from UN agencies, UNRWA (current US$)",
138851,Italy,ITA,"Net official flows from UN agencies, UNTA (current US$)",
138852,Italy,ITA,"Net official flows from UN agencies, UNWTO (current US$)",
138853,Italy,ITA,"Net official flows from UN agencies, WFP (current US$)",
138854,Italy,ITA,"Net official flows from UN agencies, WHO (current US$)",
138855,Italy,ITA,"Net primary income (BoP, current US$)",-3921221648.0
138856,Italy,ITA,Net primary income (Net income from abroad) (constant LCU),-6352651700.0
138857,Italy,ITA,Net primary income (Net income from abroad) (current LCU),-4739600000.0
138858,Italy,ITA,Net primary income (Net income from abroad) (current US$),-4366685093.0
138859,Italy,ITA,"Net secondary income (BoP, current US$)",-8518760291.0
138860,Italy,ITA,Net secondary income (Net current transfers from abroad) (constant LCU),-10364332541.0
138861,Italy,ITA,Net secondary income (Net current transfers from abroad) (current LCU),-9204800000.0
138862,Italy,ITA,Net secondary income (Net current transfers from abroad) (current US$),-8480560162.0
138863,Italy,ITA,"Net trade in goods (BoP, current US$)",8815236965.0
138864,Italy,ITA,"Net trade in goods and services (BoP, current US$)",9333284880.0
138865,Italy,ITA,"New business density (new registrations per 1,000 people ages 15-64)",
138866,Italy,ITA,New businesses registered (number),
138867,Italy,ITA,Newborns protected against tetanus (%),
138868,Italy,ITA,Nitrous oxide emissions (% change from 1990),-3.5000833589999996
138869,Italy,ITA,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),30504.0
138870,Italy,ITA,Nitrous oxide emissions in energy sector (% of total),9.074208943
138871,Italy,ITA,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),2767.996696
138872,Italy,ITA,Number of deaths ages 10-14 years,416.0
138873,Italy,ITA,Number of deaths ages 15-19 years,1289.0
138874,Italy,ITA,Number of deaths ages 20-24 years,2101.0
138875,Italy,ITA,Number of deaths ages 5-9 years,340.0
138876,Italy,ITA,Number of infant deaths,2517.0
138877,Italy,ITA,Number of maternal deaths,19.0
138878,Italy,ITA,Number of neonatal deaths,1847.0
138879,Italy,ITA,Number of people pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,
138880,Italy,ITA,Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,
138881,Italy,ITA,Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure,
138882,Italy,ITA,Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure,
138883,Italy,ITA,"Number of surgical procedures (per 100,000 population)",
138884,Italy,ITA,Number of under-five deaths,2964.0
138885,Italy,ITA,"Nurses and midwives (per 1,000 people)",
138886,Italy,ITA,"Official exchange rate (LCU per US$, period average)",
138887,Italy,ITA,Oil rents (% of GDP),0.046628005
138888,Italy,ITA,Ores and metals exports (% of merchandise exports),1.3805546969999998
138889,Italy,ITA,Ores and metals imports (% of merchandise imports),4.466597248999999
138890,Italy,ITA,Other expense (% of expense),2.367464257
138891,Italy,ITA,Other expense (current LCU),11610612908.0
138892,Italy,ITA,Other greenhouse gas emissions (% change from 1990),109.7912167
138893,Italy,ITA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",17146.74633
138894,Italy,ITA,Other manufacturing (% of value added in manufacturing),48.45436056
138895,Italy,ITA,Other taxes (% of revenue),4.11603191
138896,Italy,ITA,Other taxes (current LCU),19008000000.0
138897,Italy,ITA,Other taxes payable by businesses (% of commercial profits),
138898,Italy,ITA,Out-of-pocket expenditure (% of current health expenditure),26.46448314
138899,Italy,ITA,Out-of-pocket expenditure per capita (current US$),402.380188
138900,Italy,ITA,"Out-of-pocket expenditure per capita, PPP (current international $)",542.3712158
138901,Italy,ITA,"Over-age students, primary (% of enrollment)",1.27249
138902,Italy,ITA,"Over-age students, primary, female (% of female enrollment)",1.27152
138903,Italy,ITA,"Over-age students, primary, male (% of male enrollment)",1.27341
138904,Italy,ITA,"Part time employment, female (% of total female employment)",34.65999985
138905,Italy,ITA,"Part time employment, male (% of total male employment)",12.03999996
138906,Italy,ITA,"Part time employment, total (% of total employment)",20.37000084
138907,Italy,ITA,"Patent applications, nonresidents",1396.0
138908,Italy,ITA,"Patent applications, residents",7877.0
138909,Italy,ITA,People practicing open defecation (% of population),
138910,Italy,ITA,"People practicing open defecation, rural (% of rural population)",
138911,Italy,ITA,"People practicing open defecation, urban (% of urban population)",
138912,Italy,ITA,People using at least basic drinking water services (% of population),99.99999659
138913,Italy,ITA,"People using at least basic drinking water services, rural (% of rural population)",100.0
138914,Italy,ITA,"People using at least basic drinking water services, urban (% of urban population)",100.0
138915,Italy,ITA,People using at least basic sanitation services (% of population),
138916,Italy,ITA,"People using at least basic sanitation services, rural (% of rural population)",
